"Photon energy, eV","n","k"
1.4227238958297803,2.378893,0.015154
1.4253037887137072,2.3802,0.015309
1.427893354372859,2.381525,0.01547
1.4304924492013695,2.382866,0.015638
1.433101124232285,2.384225,0.015813
1.4357196353563861,2.385602,0.015994
1.4383477328962102,2.386998,0.016183
1.440985570078039,2.388413,0.016378
1.4436334095731054,2.389847,0.016582
1.446290997896757,2.391301,0.016792
1.4489587005638218,2.392776,0.017011
1.4516363646182555,2.394271,0.017238
1.4543239435987756,2.395787,0.017472
1.457021806018101,2.397326,0.017715
1.459729591613581,2.398888,0.017967
1.4624478830849388,2.400472,0.018227
1.4651764212735439,2.402081,0.018497
1.4679151599444165,2.403714,0.018776
1.4706643709740108,2.405373,0.019064
1.4734240042045728,2.407058,0.019361
1.4761942297371173,2.40877,0.019669
1.47897510688398,2.41051,0.019986
1.4817665873765826,2.412279,0.020314
1.4845686270912684,2.414079,0.020652
1.4873817196499481,2.41591,0.021001
1.4902053823941317,2.417773,0.021361
1.4930400076254426,2.419671,0.021732
1.4958856574778616,2.421604,0.022115
1.4987420648255818,2.423574,0.022509
1.5016098454645157,2.425584,0.022915
1.5044886219015323,2.427635,0.023333
1.507378569290466,2.429729,0.023764
1.5102798649958178,2.431869,0.024207
1.5131925778140718,2.434057,0.024663
1.5161165453537184,2.436297,0.025132
1.5190520618935606,2.438592,0.025615
1.5219991959664434,2.440947,0.02611
1.5249577896961313,2.443365,0.02662
1.527928136006907,2.445852,0.027144
1.5309101935116594,2.448415,0.027681
1.5339041435658731,2.45106,0.028234
1.5369098288083538,2.453797,0.0288
1.5399275478883652,2.456638,0.029381
1.5429572599033468,2.459595,0.029977
1.5459990326260817,2.462691,0.030588
1.5490529420814263,2.465956,0.031213
1.5521192961551697,2.469462,0.031884
1.555197814017886,2.473204,0.032697
1.5582886857030422,2.477154,0.033679
1.5613919896483095,2.481303,0.034853
1.564507919457609,2.485646,0.036248
1.5676364314051674,2.490176,0.037894
1.5707776018482347,2.494883,0.039824
1.5739316296439478,2.499754,0.042075
1.5770983491234312,2.504771,0.044687
1.5802780847928815,2.509908,0.047702
1.5834707896320348,2.515131,0.051164
1.5866765451725564,2.520396,0.055117
1.58989555595716,2.525647,0.059601
1.5931277815146418,2.530818,0.064653
1.5963731738873106,2.535826,0.070301
1.5996320675450446,2.540579,0.076563
1.6029045489573408,2.544971,0.083437
1.6061903183060715,2.548889,0.090901
