"Photon energy, eV","n","k"
1.5513536966103567,1.60092812,0.0056518485
1.5544267625322798,1.60285079,0.00561650524
1.5574924619445978,1.60476887,0.00558141672
1.5605899207408676,1.60668231,0.00554658298
1.5636997242126867,1.60859115,0.00551200303
1.5668021462000166,1.61049542,0.00547767587
1.569936782144753,1.61239513,0.00544360052
1.5730839859051426,1.61429032,0.00540977605
1.5762237942651154,1.616181,0.00537620151
1.5793962807238089,1.61806727,0.00534287497
1.58258156354875,1.61994902,0.0053097976
1.5857797203184716,1.62182635,0.00527696751
1.5889704648728624,1.62369934,0.00524438283
1.5921945220636924,1.62556789,0.00521204475
1.5954316892255984,1.62743215,0.00517995047
1.598682046485026,1.62929203,0.00514810118
1.6019456746227159,1.6311476,0.00511649512
1.6052018725397754,1.63299896,0.00508513058
